"chlorphyll:435,665",,,
Well,"chlorphyll:435,665",Reading Date/Time,Well ID
A1,11,12/7/2021 14:30,SPL1
B1,7,12/7/2021 14:30,SPL2
C1,10,12/7/2021 14:30,SPL3
D1,10,12/7/2021 14:30,SPL4
E1,10,12/7/2021 14:30,SPL5
F1,10,12/7/2021 14:30,SPL6
G1,8,12/7/2021 14:30,SPL7
H1,8,12/7/2021 14:30,SPL8
A2,11,12/7/2021 14:30,SPL9
B2,8,12/7/2021 14:30,SPL10
C2,10,12/7/2021 14:30,SPL11
D2,5,12/7/2021 14:30,SPL12
E2,9,12/7/2021 14:30,SPL13
F2,10,12/7/2021 14:30,SPL14
G2,11,12/7/2021 14:30,SPL15
H2,13,12/7/2021 14:30,SPL16
A3,12,12/7/2021 14:30,SPL17
B3,8,12/7/2021 14:30,SPL18
C3,9,12/7/2021 14:30,SPL19
D3,8,12/7/2021 14:30,SPL20
E3,11,12/7/2021 14:30,SPL21
F3,12,12/7/2021 14:30,SPL22
G3,7,12/7/2021 14:30,SPL23
H3,11,12/7/2021 14:30,SPL24
A4,9,12/7/2021 14:30,SPL25
B4,11,12/7/2021 14:30,SPL26
C4,12,12/7/2021 14:30,SPL27
D4,12,12/7/2021 14:30,SPL28
E4,7,12/7/2021 14:30,SPL29
F4,8,12/7/2021 14:30,SPL30
G4,7,12/7/2021 14:30,SPL31
H4,11,12/7/2021 14:30,SPL32
A5,11,12/7/2021 14:30,SPL33
B5,11,12/7/2021 14:30,SPL34
C5,8,12/7/2021 14:30,SPL35
D5,10,12/7/2021 14:30,SPL36
E5,8,12/7/2021 14:30,SPL37
F5,11,12/7/2021 14:30,SPL38
G5,8,12/7/2021 14:30,SPL39
H5,6,12/7/2021 14:30,SPL40
A6,9,12/7/2021 14:30,SPL41
B6,11,12/7/2021 14:30,SPL42
C6,8,12/7/2021 14:30,SPL43
D6,10,12/7/2021 14:30,SPL44
E6,8,12/7/2021 14:30,SPL45
F6,9,12/7/2021 14:30,SPL46
G6,11,12/7/2021 14:30,SPL47
H6,11,12/7/2021 14:30,SPL48
A7,10,12/7/2021 14:30,SPL49
B7,14,12/7/2021 14:30,SPL50
C7,7,12/7/2021 14:30,SPL51
D7,8,12/7/2021 14:30,SPL52
E7,15,12/7/2021 14:30,SPL53
F7,11,12/7/2021 14:30,SPL54
G7,11,12/7/2021 14:30,SPL55
H7,11,12/7/2021 14:30,SPL56
A8,1,12/7/2021 14:30,SPL57
B8,4,12/7/2021 14:30,SPL58
C8,4,12/7/2021 14:30,SPL59
D8,1,12/7/2021 14:30,SPL60
E8,3,12/7/2021 14:30,SPL61
F8,2,12/7/2021 14:30,SPL62
G8,2,12/7/2021 14:30,SPL63
H8,1,12/7/2021 14:30,SPL64
A9,4,12/7/2021 14:30,SPL65
B9,0,12/7/2021 14:30,SPL66
C9,1,12/7/2021 14:30,SPL67
D9,1,12/7/2021 14:30,SPL68
E9,0,12/7/2021 14:30,SPL69
F9,2,12/7/2021 14:30,SPL70
G9,1,12/7/2021 14:30,SPL71
H9,1,12/7/2021 14:30,SPL72
A10,6,12/7/2021 14:30,SPL73
B10,1,12/7/2021 14:30,SPL74
C10,0,12/7/2021 14:30,SPL75
D10,1,12/7/2021 14:30,SPL76
E10,0,12/7/2021 14:30,SPL77
F10,0,12/7/2021 14:30,SPL78
G10,4,12/7/2021 14:30,SPL79
H10,2,12/7/2021 14:30,SPL80
A11,11,12/7/2021 14:30,SPL81
B11,9,12/7/2021 14:30,SPL82
C11,10,12/7/2021 14:30,SPL83
D11,9,12/7/2021 14:30,SPL84
E11,8,12/7/2021 14:30,SPL85
F11,9,12/7/2021 14:30,SPL86
G11,12,12/7/2021 14:30,SPL87
H11,7,12/7/2021 14:30,SPL88
A12,2,12/7/2021 14:30,SPL89
B12,2,12/7/2021 14:30,SPL90
C12,3,12/7/2021 14:30,SPL91
D12,0,12/7/2021 14:30,SPL92
E12,1,12/7/2021 14:30,SPL93
F12,3,12/7/2021 14:30,SPL94
G12,3,12/7/2021 14:30,SPL95
H12,3,12/7/2021 14:30,SPL96
